mean_fit_time|std_fit_time|mean_score_time|std_score_time|param_clf__C|param_clf__class_weight|param_clf__fit_intercept|param_clf__max_iter|param_clf__penalty|param_clf__solver|param_clf__tol|param_clf__l1_ratio|params|split0_test_acc|split1_test_acc|split2_test_acc|split3_test_acc|split4_test_acc|mean_test_acc|std_test_acc|rank_test_acc|split0_test_precision|split1_test_precision|split2_test_precision|split3_test_precision|split4_test_precision|mean_test_precision|std_test_precision|rank_test_precision|split0_test_recall|split1_test_recall|split2_test_recall|split3_test_recall|split4_test_recall|mean_test_recall|std_test_recall|rank_test_recall|split0_test_f1|split1_test_f1|split2_test_f1|split3_test_f1|split4_test_f1|mean_test_f1|std_test_f1|rank_test_f1|split0_test_auc|split1_test_auc|split2_test_auc|split3_test_auc|split4_test_auc|mean_test_auc|std_test_auc|rank_test_auc
0,015101289749145508|0,001967349726864792|0,014117956161499023|0,0023970043531718853|0,01|balanced|True|500|l2|lbfgs|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,014668512344360351|0,006274719776726182|0,013184642791748047|0,002253424314569267|0,01|balanced|True|500|l2|lbfgs|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'clf__tol': 0.001}|0,565|0,62|0,6|0,625|0,63|0,608|0,02379075450674066|1|0,056818181818181816|0,06493506493506493|0,05063291139240506|0,041666666666666664|0,07792207792207792|0,058394980546879284|0,01238267122045688|1|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11627906976744186|0,09090909090909091|0,07407407407407407|0,13953488372093023|0,10477798039533834|0,022263123020165226|1|0,560500290866783|0,5892961023851077|0,5258871436881908|0,48603839441535773|0,6474694589877836|0,5618382780686446|0,05500277792374798|20
0,016376590728759764|0,005008804342121281|0,011993646621704102|0,002324474068156181|0,01|balanced|True|500|l2|sag|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'sag', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,014829158782958984|0,0037370565175548396|0,014501667022705078|0,0038791471660101265|0,01|balanced|True|500|l2|sag|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'sag', 'clf__tol': 0.001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,015527772903442382|0,0007851687639010067|0,014953136444091797|0,0021558402826782784|0,01|balanced|True|500|l2|newton-cg|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,015987205505371093|0,0024832382164614777|0,017078733444213866|0,003874063345386588|0,01|balanced|True|500|l2|newton-cg|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg', 'clf__tol': 0.001}|0,565|0,61|0,6|0,625|0,63|0,606|0,023108440016582705|21|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,041666666666666664|0,07792207792207792|0,05806619540796756|0,012225480772390093|21|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,07407407407407407|0,13953488372093023|0,1042494391691227|0,022013779097718646|28|0,560500290866783|0,5840605002908668|0,5258871436881908|0,48603839441535773|0,6474694589877836|0,5607911576497964|0,054517778082177774|40
0,01937565803527832|0,0016118003224337176|0,0167205810546875|0,004268929556371099|0,01|balanced|True|500|l2|saga|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'saga', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,017821264266967774|0,0012534982299267096|0,01624464988708496|0,001653276520663893|0,01|balanced|True|500|l2|saga|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'saga', 'clf__tol': 0.001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,01794157028198242|0,0041848501073747|0,016613197326660157|0,0012042863310824945|0,01|balanced|True|500|l2|liblinear|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'clf__tol': 0.0001}|0,525|0,595|0,59|0,605|0,6|0,583|0,029427877939124304|235|0,052083333333333336|0,06097560975609756|0,04938271604938271|0,039473684210526314|0,07228915662650602|0,05484089999516919|0,011096157805079256|73|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,09523809523809523|0,10989010989010989|0,08888888888888889|0,07058823529411765|0,13043478260869565|0,09900802238398147|0,020151201444691572|74|0,5395578824898197|0,5762070971495056|0,52065154159395|0,47556719022687605|0,631762652705061|0,5487492728330425|0,05267776518754633|62
0,01746811866760254|0,005396928592328722|0,02250847816467285|0,005485157449615717|0,01|balanced|True|500|l2|liblinear|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 500, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'clf__tol': 0.001}|0,525|0,595|0,59|0,605|0,6|0,583|0,029427877939124304|235|0,052083333333333336|0,06097560975609756|0,04938271604938271|0,039473684210526314|0,07228915662650602|0,05484089999516919|0,011096157805079256|73|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,09523809523809523|0,10989010989010989|0,08888888888888889|0,07058823529411765|0,13043478260869565|0,09900802238398147|0,020151201444691572|74|0,5395578824898197|0,5762070971495056|0,52065154159395|0,47556719022687605|0,631762652705061|0,5487492728330425|0,05267776518754633|62
0,0179746150970459|0,004063253486994694|0,016884279251098634|0,0013867986688158858|0,01|balanced|True|1000|l2|lbfgs|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,014546012878417969|0,0026854475078162145|0,01730499267578125|0,0017492873970250513|0,01|balanced|True|1000|l2|lbfgs|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs', 'clf__tol': 0.001}|0,565|0,62|0,6|0,625|0,63|0,608|0,02379075450674066|1|0,056818181818181816|0,06493506493506493|0,05063291139240506|0,041666666666666664|0,07792207792207792|0,058394980546879284|0,01238267122045688|1|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11627906976744186|0,09090909090909091|0,07407407407407407|0,13953488372093023|0,10477798039533834|0,022263123020165226|1|0,560500290866783|0,5892961023851077|0,5258871436881908|0,48603839441535773|0,6474694589877836|0,5618382780686446|0,05500277792374798|20
0,020434188842773437|0,0028701441145591046|0,021754884719848634|0,009616465713527558|0,01|balanced|True|1000|l2|sag|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'sag', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,021982383728027344|0,008650946796081504|0,016479015350341797|0,001758168406403095|0,01|balanced|True|1000|l2|sag|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'sag', 'clf__tol': 0.001}|0,565|0,61|0,6|0,625|0,63|0,606|0,023108440016582705|21|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,041666666666666664|0,07792207792207792|0,05806619540796756|0,012225480772390093|21|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,07407407407407407|0,13953488372093023|0,1042494391691227|0,022013779097718646|28|0,560500290866783|0,5840605002908668|0,5258871436881908|0,48603839441535773|0,6474694589877836|0,5607911576497964|0,054517778082177774|40
0,016472244262695314|0,0021054925773091836|0,018758153915405272|0,004090190686951855|0,01|balanced|True|1000|l2|newton-cg|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,015404796600341797|0,002528619746003335|0,018844747543334962|0,0030014224103669706|0,01|balanced|True|1000|l2|newton-cg|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg', 'clf__tol': 0.001}|0,565|0,61|0,6|0,625|0,63|0,606|0,023108440016582705|21|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,041666666666666664|0,07792207792207792|0,05806619540796756|0,012225480772390093|21|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,07407407407407407|0,13953488372093023|0,1042494391691227|0,022013779097718646|28|0,560500290866783|0,5840605002908668|0,5258871436881908|0,48603839441535773|0,6474694589877836|0,5607911576497964|0,054517778082177774|40
0,018900585174560548|0,0009770361419483996|0,015090513229370116|0,0010124282002976321|0,01|balanced|True|1000|l2|saga|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'saga', 'clf__tol': 0.0001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,01726841926574707|0,0023595337392373636|0,021779537200927734|0,006986858658040939|0,01|balanced|True|1000|l2|saga|0,001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'saga', 'clf__tol': 0.001}|0,565|0,61|0,6|0,63|0,63|0,607|0,02400000000000002|4|0,056818181818181816|0,06329113924050633|0,05063291139240506|0,04225352112676056|0,07792207792207792|0,05818356629998633|0,012069292820507125|4|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,10309278350515463|0,11363636363636363|0,09090909090909091|0,075|0,13953488372093023|0,10443462435430788|0,0217616080110843|5|0,560500290866783|0,5840605002908668|0,5258871436881908|0,4886561954624782|0,6474694589877836|0,5613147178592206|0,05380529196502002|23
0,014042282104492187|0,004122072242725047|0,01506180763244629|0,0008178066492490054|0,01|balanced|True|1000|l2|liblinear|0,0001||{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__fit_intercept': True, 'clf__max_iter': 1000, 'clf__penalty': 'l2', 'clf__solver': 'liblinear', 'clf__tol': 0.0001}|0,525|0,595|0,59|0,605|0,6|0,583|0,029427877939124304|235|0,052083333333333336|0,06097560975609756|0,04938271604938271|0,039473684210526314|0,07228915662650602|0,05484089999516919|0,011096157805079256|73|0,5555555555555556|0,5555555555555556|0,4444444444444444|0,3333333333333333|0,6666666666666666|0,5111111111111111|0,11331154474650633|2336|0,09523809523809523|0,10989010989010989|0,08888888888888889|0,07058823529411765|0,13043478260869565|0,09900802238398147|0,020151201444691572|74|0,5395578824898197|0,5762070971495056|0,52065154159395|0,47556719022687605|0,631762652705061|0,5487492728330425|0,05267776518754633|62
